order_id,_NAME_,COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28
1535,product_id,99,36857,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,product_id,13314,14698,15141,24269,39676,45770,46286,,,,,,,,,,,,,,,,,,,,,
1537,product_id,35845,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,product_id,20286,26612,29503,42578,48805,,,,,,,,,,,,,,,,,,,,,,,
1539,product_id,47943,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,product_id,15083,26309,45063,,,,,,,,,,,,,,,,,,,,,,,,,
1542,product_id,35886,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,product_id,4343,28464,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,product_id,19084,22206,25346,37036,40805,42013,42833,,,,,,,,,,,,,,,,,,,,,
1546,product_id,5076,22224,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,product_id,43724,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,product_id,1402,2270,2879,4960,5131,10570,13605,18202,19571,19702,20640,21047,22292,22666,23472,25088,25577,27172,28824,29820,37511,37733,38250,39128,40171,43514,47651,
1550,product_id,25017,38325,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,product_id,34370,45290,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,product_id,1939,8057,26201,45345,,,,,,,,,,,,,,,,,,,,,,,,
1553,product_id,9383,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,product_id,14711,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,product_id,1440,37357,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,product_id,2305,27688,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,product_id,12026,40992,47333,,,,,,,,,,,,,,,,,,,,,,,,,
1559,product_id,9470,23881,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,product_id,13889,14447,41427,,,,,,,,,,,,,,,,,,,,,,,,,
1561,product_id,14652,15070,23015,30719,,,,,,,,,,,,,,,,,,,,,,,,
1562,product_id,18499,20118,20367,29763,30753,32263,32467,44932,,,,,,,,,,,,,,,,,,,,
1563,product_id,15406,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,product_id,42936,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,product_id,4207,37807,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,product_id,3843,13181,15885,20767,26353,31471,47156,,,,,,,,,,,,,,,,,,,,,
1569,product_id,455,820,859,15008,18052,22795,25671,37030,43631,44830,49270,,,,,,,,,,,,,,,,,
1570,product_id,1998,7303,11195,22451,30334,,,,,,,,,,,,,,,,,,,,,,,
1573,product_id,8695,19898,25706,44889,,,,,,,,,,,,,,,,,,,,,,,,
1574,product_id,2439,4288,20063,,,,,,,,,,,,,,,,,,,,,,,,,
1575,product_id,4962,12343,42083,,,,,,,,,,,,,,,,,,,,,,,,,
1576,product_id,212,6400,8339,,,,,,,,,,,,,,,,,,,,,,,,,
1578,product_id,4030,4374,34026,34754,42167,46388,,,,,,,,,,,,,,,,,,,,,,
1580,product_id,26298,37966,41488,,,,,,,,,,,,,,,,,,,,,,,,,
1581,product_id,22228,22260,22594,30806,47403,,,,,,,,,,,,,,,,,,,,,,,
1582,product_id,11961,21945,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,product_id,10607,13895,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,product_id,116,15790,46669,,,,,,,,,,,,,,,,,,,,,,,,,
1588,product_id,23079,29589,39328,,,,,,,,,,,,,,,,,,,,,,,,,
1589,product_id,39886,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,product_id,5085,8128,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,product_id,16309,23482,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,product_id,21637,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,product_id,28337,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,product_id,15464,20468,21815,24658,37089,41383,,,,,,,,,,,,,,,,,,,,,,
1599,product_id,6336,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,product_id,3226,38277,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,product_id,16981,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,product_id,9741,12240,21527,35050,,,,,,,,,,,,,,,,,,,,,,,,
1605,product_id,17956,32640,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,product_id,5073,9583,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,product_id,14924,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,product_id,30463,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,product_id,4365,6402,32636,,,,,,,,,,,,,,,,,,,,,,,,,
1612,product_id,6795,21724,27725,47117,,,,,,,,,,,,,,,,,,,,,,,,
1613,product_id,10521,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,product_id,15094,15179,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,product_id,21249,36412,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,product_id,8192,14335,33071,49457,,,,,,,,,,,,,,,,,,,,,,,,
1619,product_id,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,product_id,500,12652,14136,41679,49474,,,,,,,,,,,,,,,,,,,,,,,
1626,product_id,9859,13029,23320,25303,27216,31296,35795,42743,,,,,,,,,,,,,,,,,,,,
1628,product_id,10497,14514,32271,,,,,,,,,,,,,,,,,,,,,,,,,
1630,product_id,3869,19537,46304,,,,,,,,,,,,,,,,,,,,,,,,,
1631,product_id,2651,9955,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,product_id,31292,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,product_id,10734,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,product_id,17468,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,product_id,7916,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,product_id,2602,12232,20908,23962,25630,32833,33093,35548,36847,38910,,,,,,,,,,,,,,,,,,
1641,product_id,3211,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,product_id,20186,33569,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,product_id,41520,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,product_id,13512,40541,43740,,,,,,,,,,,,,,,,,,,,,,,,,
1647,product_id,6878,38584,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,product_id,630,22646,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,product_id,7113,12798,29393,32099,45984,,,,,,,,,,,,,,,,,,,,,,,
1652,product_id,9411,35235,45234,,,,,,,,,,,,,,,,,,,,,,,,,
1653,product_id,18535,30683,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,product_id,10314,49475,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,product_id,41606,45771,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,product_id,25562,30197,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,product_id,43928,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,product_id,22927,24360,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,product_id,9463,28411,48162,,,,,,,,,,,,,,,,,,,,,,,,,
1663,product_id,5890,19904,49072,,,,,,,,,,,,,,,,,,,,,,,,,
1664,product_id,3061,18233,19734,25237,32855,43927,,,,,,,,,,,,,,,,,,,,,,
1665,product_id,9644,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,product_id,7474,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,product_id,4913,35267,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,product_id,15510,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,product_id,38311,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,product_id,46169,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,product_id,493,9834,18393,26505,30842,33494,,,,,,,,,,,,,,,,,,,,,,
1672,product_id,558,42244,45955,,,,,,,,,,,,,,,,,,,,,,,,,
1673,product_id,12845,37065,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,product_id,2540,2693,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,product_id,17508,25443,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,product_id,23673,47948,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,product_id,519,3754,37999,38242,41842,,,,,,,,,,,,,,,,,,,,,,,
1683,product_id,28656,30881,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,product_id,13391,39280,49480,,,,,,,,,,,,,,,,,,,,,,,,,
1685,product_id,1804,34496,37947,,,,,,,,,,,,,,,,,,,,,,,,,
1689,product_id,32327,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,product_id,9446,17163,18488,19008,21652,21890,26932,41056,46023,47918,,,,,,,,,,,,,,,,,,
1691,product_id,1266,8898,22655,38755,39059,,,,,,,,,,,,,,,,,,,,,,,
1692,product_id,13027,21051,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,product_id,30752,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,product_id,25407,31678,34314,38240,42389,44053,,,,,,,,,,,,,,,,,,,,,,
1697,product_id,2770,9499,16609,17804,33367,49401,,,,,,,,,,,,,,,,,,,,,,
1698,product_id,3274,4692,32757,,,,,,,,,,,,,,,,,,,,,,,,,
1699,product_id,11909,15714,16454,24629,29356,34520,36418,48455,,,,,,,,,,,,,,,,,,,,
1701,product_id,1447,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,product_id,6300,11629,15322,19007,,,,,,,,,,,,,,,,,,,,,,,,
1704,product_id,3852,46688,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,product_id,44828,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,product_id,24243,28670,32255,,,,,,,,,,,,,,,,,,,,,,,,,
1709,product_id,7934,13998,14266,15654,,,,,,,,,,,,,,,,,,,,,,,,
1710,product_id,2816,14355,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,product_id,6271,10407,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,product_id,4508,12893,23947,30673,38964,40741,49023,,,,,,,,,,,,,,,,,,,,,
1713,product_id,21603,49095,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,product_id,5534,20604,24739,32990,33748,37289,45580,46225,48520,48524,,,,,,,,,,,,,,,,,,
1718,product_id,8197,18722,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,product_id,24692,31378,34182,43659,45679,,,,,,,,,,,,,,,,,,,,,,,
1720,product_id,27794,28016,48018,,,,,,,,,,,,,,,,,,,,,,,,,
1722,product_id,77,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,product_id,45108,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,product_id,9210,33468,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,product_id,21936,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,product_id,2622,5151,5493,21996,32946,33489,44712,48859,,,,,,,,,,,,,,,,,,,,
1730,product_id,8013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,product_id,18978,25806,34678,44173,,,,,,,,,,,,,,,,,,,,,,,,
1733,product_id,41203,41483,43922,,,,,,,,,,,,,,,,,,,,,,,,,
1736,product_id,48333,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,product_id,30731,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,product_id,36534,48367,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,product_id,15861,36117,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,product_id,23145,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,product_id,35223,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,product_id,23980,45961,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,product_id,10904,26758,48964,,,,,,,,,,,,,,,,,,,,,,,,,
1748,product_id,325,20711,38060,,,,,,,,,,,,,,,,,,,,,,,,,
1750,product_id,36885,45330,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,product_id,25171,34816,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,product_id,4294,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,product_id,9849,26061,41527,45249,,,,,,,,,,,,,,,,,,,,,,,,
1754,product_id,696,9323,9517,20274,42183,,,,,,,,,,,,,,,,,,,,,,,
1755,product_id,32,1409,13675,,,,,,,,,,,,,,,,,,,,,,,,,
1756,product_id,24906,29621,41254,,,,,,,,,,,,,,,,,,,,,,,,,
1757,product_id,3321,23265,41999,,,,,,,,,,,,,,,,,,,,,,,,,
1760,product_id,18095,40312,44193,,,,,,,,,,,,,,,,,,,,,,,,,
1761,product_id,15063,31075,35467,38490,,,,,,,,,,,,,,,,,,,,,,,,
1762,product_id,3009,29546,36325,,,,,,,,,,,,,,,,,,,,,,,,,
1763,product_id,7509,8349,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,product_id,389,2024,37442,,,,,,,,,,,,,,,,,,,,,,,,,
1766,product_id,25767,32124,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,product_id,1228,5101,8290,10272,10309,12796,45281,46025,,,,,,,,,,,,,,,,,,,,
1768,product_id,4044,9641,12320,15750,16647,42049,,,,,,,,,,,,,,,,,,,,,,
1770,product_id,5819,6799,13375,22750,23037,30661,40621,43457,,,,,,,,,,,,,,,,,,,,
1775,product_id,5808,8997,20169,27115,39782,46916,,,,,,,,,,,,,,,,,,,,,,
1776,product_id,38865,39653,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,product_id,41338,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,product_id,45051,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,product_id,22929,29387,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,product_id,17264,29657,33471,34582,35923,38548,,,,,,,,,,,,,,,,,,,,,,
1782,product_id,24563,28459,35123,,,,,,,,,,,,,,,,,,,,,,,,,
1783,product_id,26246,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,product_id,8320,13062,27316,28398,38013,43337,,,,,,,,,,,,,,,,,,,,,,
1785,product_id,4712,38231,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,product_id,1757,16637,40825,,,,,,,,,,,,,,,,,,,,,,,,,
1787,product_id,27828,31800,45639,,,,,,,,,,,,,,,,,,,,,,,,,
1788,product_id,10499,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,product_id,999,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,product_id,1112,3527,3655,9618,28214,39958,43445,49353,,,,,,,,,,,,,,,,,,,,
1793,product_id,5713,9409,11912,,,,,,,,,,,,,,,,,,,,,,,,,
1794,product_id,10855,38852,40182,49652,,,,,,,,,,,,,,,,,,,,,,,,
1795,product_id,6729,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,product_id,49248,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,product_id,11521,32476,34321,,,,,,,,,,,,,,,,,,,,,,,,,
1803,product_id,16198,17966,20762,,,,,,,,,,,,,,,,,,,,,,,,,
1805,product_id,9133,16136,22008,41149,,,,,,,,,,,,,,,,,,,,,,,,
1811,product_id,12259,13079,15943,,,,,,,,,,,,,,,,,,,,,,,,,
1813,product_id,9810,13318,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,product_id,23211,25926,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,product_id,621,782,8744,12220,13924,38170,44410,47589,,,,,,,,,,,,,,,,,,,,
1817,product_id,11786,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,product_id,16004,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,product_id,2076,15532,19529,46513,48783,,,,,,,,,,,,,,,,,,,,,,,
1820,product_id,16363,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,product_id,546,38465,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,product_id,39242,45682,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,product_id,2780,2809,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,product_id,10065,19500,29714,38940,43112,,,,,,,,,,,,,,,,,,,,,,,
1825,product_id,41297,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,product_id,46374,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,product_id,32792,40256,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,product_id,18127,45714,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,product_id,13563,16864,17920,38288,,,,,,,,,,,,,,,,,,,,,,,,
1833,product_id,38127,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,product_id,19711,33124,47196,,,,,,,,,,,,,,,,,,,,,,,,,
1835,product_id,2974,9116,13050,,,,,,,,,,,,,,,,,,,,,,,,,
1836,product_id,20904,22444,40725,46252,,,,,,,,,,,,,,,,,,,,,,,,
1837,product_id,6778,32854,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,product_id,3212,24654,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,product_id,12538,17140,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,product_id,6901,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,product_id,20414,30584,39654,40299,,,,,,,,,,,,,,,,,,,,,,,,
1843,product_id,30825,34592,36145,40380,,,,,,,,,,,,,,,,,,,,,,,,
1844,product_id,11812,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,product_id,941,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,product_id,11008,11770,20678,,,,,,,,,,,,,,,,,,,,,,,,,
1848,product_id,20067,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,product_id,33724,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,product_id,46524,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,product_id,28521,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,product_id,1039,22425,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,product_id,40397,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,product_id,6870,14689,19086,,,,,,,,,,,,,,,,,,,,,,,,,
1858,product_id,28938,35944,49031,,,,,,,,,,,,,,,,,,,,,,,,,
1859,product_id,18625,25525,30581,31961,,,,,,,,,,,,,,,,,,,,,,,,
1862,product_id,25740,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,product_id,16381,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,product_id,5428,36529,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,product_id,26889,29382,36618,,,,,,,,,,,,,,,,,,,,,,,,,
1870,product_id,3327,6022,6781,9737,11837,12074,12555,15293,18534,19505,26412,27027,28448,28916,34713,36121,36752,38038,39142,40214,47145,,,,,,,
1871,product_id,7960,26683,34283,44187,,,,,,,,,,,,,,,,,,,,,,,,
1873,product_id,43933,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,product_id,37334,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,product_id,7588,8366,8664,16948,28687,41753,,,,,,,,,,,,,,,,,,,,,,
1876,product_id,11844,35633,39024,44989,47017,,,,,,,,,,,,,,,,,,,,,,,
1877,product_id,28963,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,product_id,4533,12135,30349,33752,44576,48252,,,,,,,,,,,,,,,,,,,,,,
1879,product_id,2539,10500,14556,23560,40196,46088,,,,,,,,,,,,,,,,,,,,,,
1880,product_id,14166,22947,30635,34270,40179,,,,,,,,,,,,,,,,,,,,,,,
1881,product_id,3697,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,product_id,31076,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,product_id,9201,18222,21050,22037,26138,31134,34111,37750,42084,48312,,,,,,,,,,,,,,,,,,
1884,product_id,5688,9748,10517,28859,38264,42507,47848,,,,,,,,,,,,,,,,,,,,,
1885,product_id,22159,38531,39911,,,,,,,,,,,,,,,,,,,,,,,,,
1886,product_id,49111,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,product_id,6007,6884,7631,15120,22782,27395,37255,41096,44319,45239,47187,,,,,,,,,,,,,,,,,
1891,product_id,22169,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,product_id,1818,45229,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,product_id,19354,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,product_id,2015,24701,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,product_id,15783,26453,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,product_id,2983,21508,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,product_id,32033,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,product_id,6902,11078,16793,,,,,,,,,,,,,,,,,,,,,,,,,
1902,product_id,30471,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,product_id,7388,33705,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,product_id,2568,21596,25335,37910,38831,,,,,,,,,,,,,,,,,,,,,,,
1908,product_id,23322,49037,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,product_id,36129,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,product_id,8088,18926,19948,21436,28941,37586,,,,,,,,,,,,,,,,,,,,,,
1913,product_id,4372,4975,28322,,,,,,,,,,,,,,,,,,,,,,,,,
1914,product_id,31422,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,product_id,9458,10732,12738,44443,47551,,,,,,,,,,,,,,,,,,,,,,,
1916,product_id,5805,46807,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,product_id,37076,38796,45608,,,,,,,,,,,,,,,,,,,,,,,,,
1918,product_id,2843,4306,10477,30132,31608,32449,49333,,,,,,,,,,,,,,,,,,,,,
1919,product_id,7360,26344,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,product_id,2250,37247,42879,44245,,,,,,,,,,,,,,,,,,,,,,,,
1921,product_id,35507,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,product_id,19178,31156,36130,,,,,,,,,,,,,,,,,,,,,,,,,
1923,product_id,31979,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,product_id,2113,20470,35601,39681,46057,47955,,,,,,,,,,,,,,,,,,,,,,
1929,product_id,16714,28635,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,product_id,12616,14371,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,product_id,25295,43620,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,product_id,34412,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,product_id,5045,48186,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,product_id,24159,41047,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,product_id,21852,28805,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,product_id,39954,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,product_id,44230,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,product_id,6319,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,product_id,11345,21473,31154,36616,,,,,,,,,,,,,,,,,,,,,,,,
1943,product_id,48940,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,product_id,39092,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,product_id,6841,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,product_id,6326,20583,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,product_id,7252,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,product_id,29103,49616,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,product_id,544,1117,2897,4591,11323,11516,11891,13423,17408,18301,19784,22447,32707,37565,40004,40376,,,,,,,,,,,,
1952,product_id,11081,33016,41116,,,,,,,,,,,,,,,,,,,,,,,,,
1953,product_id,42469,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,product_id,616,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,product_id,16997,32873,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,product_id,3407,14863,22587,39760,,,,,,,,,,,,,,,,,,,,,,,,
1958,product_id,33796,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,product_id,28104,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,product_id,24772,29094,29362,,,,,,,,,,,,,,,,,,,,,,,,,
1964,product_id,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,product_id,11448,26714,35045,,,,,,,,,,,,,,,,,,,,,,,,,
1966,product_id,649,12358,14408,19260,24816,27428,30287,39297,42608,44548,45465,,,,,,,,,,,,,,,,,
1967,product_id,40079,44089,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,product_id,49243,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,product_id,15772,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,product_id,7648,14028,17696,,,,,,,,,,,,,,,,,,,,,,,,,
1975,product_id,18727,28420,34511,,,,,,,,,,,,,,,,,,,,,,,,,
1978,product_id,2339,7304,7911,8008,35743,,,,,,,,,,,,,,,,,,,,,,,
1979,product_id,8149,10990,11492,11857,16933,17740,18115,19604,23719,23723,23943,43857,,,,,,,,,,,,,,,,
1980,product_id,9725,33862,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,product_id,48034,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,product_id,27811,41610,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,product_id,16139,24530,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,product_id,2592,5475,24616,38966,,,,,,,,,,,,,,,,,,,,,,,,
1989,product_id,35850,38444,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,product_id,43298,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,product_id,9482,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,product_id,14488,33147,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,product_id,4938,25286,48142,,,,,,,,,,,,,,,,,,,,,,,,,
1997,product_id,41783,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,product_id,16973,28940,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,product_id,35365,36380,41434,,,,,,,,,,,,,,,,,,,,,,,,,
2001,product_id,22802,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,product_id,2274,5680,7121,8198,20599,32628,,,,,,,,,,,,,,,,,,,,,,
2005,product_id,11889,22512,33098,34220,,,,,,,,,,,,,,,,,,,,,,,,
2006,product_id,23585,28309,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,product_id,35269,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,product_id,13820,22362,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,product_id,49436,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,product_id,21914,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,product_id,5490,32080,41549,44864,,,,,,,,,,,,,,,,,,,,,,,,
2014,product_id,30122,34473,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,product_id,8329,10547,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,product_id,11845,27992,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,product_id,6867,15752,16433,24258,26221,,,,,,,,,,,,,,,,,,,,,,,
2019,product_id,22833,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,product_id,3706,18020,33460,34560,,,,,,,,,,,,,,,,,,,,,,,,
2024,product_id,4726,10478,27237,27629,32938,47611,,,,,,,,,,,,,,,,,,,,,,
2028,product_id,41834,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,product_id,29416,43760,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,product_id,18010,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,product_id,11488,43910,48552,,,,,,,,,,,,,,,,,,,,,,,,,
